Cluster,Cluster Name,Emissions per capita (MTCO2e),msa,Variable,Value
1,Sparse Active,6.347121697586409,"Hanford-Corcoran, CA",Built-Up Area Proportion,6.575346571001166
3,Sparse Auto,5.9673538352136575,"Harrisburg-Carlisle, PA",Built-Up Area Proportion,17.19952181041048
3,Sparse Auto,4.563979142380444,"Hartford-East Hartford-Middletown, CT",Built-Up Area Proportion,32.48070695108004
3,Sparse Auto,7.471478610192212,"Hattiesburg, MS",Built-Up Area Proportion,10.674945938383829
3,Sparse Auto,5.499577472573777,"Hickory-Lenoir-Morganton, NC",Built-Up Area Proportion,17.010204058181035
3,Sparse Auto,7.198667567428218,"Hilton Head Island-Bluffton, SC",Built-Up Area Proportion,13.145225366418384
3,Sparse Auto,7.0264810438690395,"Hinesville, GA",Built-Up Area Proportion,10.712138887771465
7,Dense Active,5.091160691255167,"Homosassa Springs, FL",Built-Up Area Proportion,30.922905535557803
5,Auto Small,4.9175546671767725,"Hot Springs, AR",Built-Up Area Proportion,11.623588903293108
4,Auto Large,4.7749743707774535,"Houston-The Woodlands-Sugar Land, TX",Built-Up Area Proportion,30.91391532404937
3,Sparse Auto,5.066502888486467,"Huntington-Ashland, WV-KY-OH",Built-Up Area Proportion,10.29477237714787
3,Sparse Auto,6.69200761875749,"Huntsville, AL",Built-Up Area Proportion,20.35062139372665
3,Sparse Auto,6.766059974417556,"Idaho Falls, ID",Built-Up Area Proportion,2.135736152271384
4,Auto Large,6.627093410123633,"Indianapolis-Carmel-Anderson, IN",Built-Up Area Proportion,21.44277297714649
1,Sparse Active,6.319585647538596,"Iowa City, IA",Built-Up Area Proportion,9.03709814730777
7,Dense Active,3.2474157477929055,"Ithaca, NY",Built-Up Area Proportion,10.288329539816354
7,Dense Active,4.878016116062459,"Jackson, MI",Built-Up Area Proportion,18.19649253354455
4,Auto Large,7.494294727899515,"Jackson, MS",Built-Up Area Proportion,10.3296581485869
3,Sparse Auto,7.041224184684516,"Jackson, TN",Built-Up Area Proportion,9.747353811635822
4,Auto Large,6.390870313467058,"Jacksonville, FL",Built-Up Area Proportion,25.84669300516947
5,Auto Small,4.153461734572535,"Jacksonville, NC",Built-Up Area Proportion,17.520828538550056
5,Auto Small,6.469200722778697,"Janesville-Beloit, WI",Built-Up Area Proportion,12.844050171122475
3,Sparse Auto,8.44693409277478,"Jefferson City, MO",Built-Up Area Proportion,6.774369590430696
5,Auto Small,5.12198168669729,"Johnson City, TN",Built-Up Area Proportion,14.317594119847127
5,Auto Small,4.315615616611618,"Johnstown, PA",Built-Up Area Proportion,11.533258558862784
3,Sparse Auto,7.036088029071533,"Jonesboro, AR",Built-Up Area Proportion,8.172696688137572
3,Sparse Auto,7.928398184582309,"Joplin, MO",Built-Up Area Proportion,11.069881576032586
5,Auto Small,5.1773541212677,"Kankakee, IL",Built-Up Area Proportion,19.307614235295727
4,Auto Large,6.0564024793265885,"Kansas City, MO-KS",Built-Up Area Proportion,10.841005993944265
1,Sparse Active,5.417903540258031,"Kennewick-Richland, WA",Built-Up Area Proportion,15.422026392582511
3,Sparse Auto,5.575046300408085,"Killeen-Temple, TX",Built-Up Area Proportion,6.138668806343165
5,Auto Small,5.232441587578223,"Kingston, NY",Built-Up Area Proportion,8.592693229329958
4,Auto Large,7.154161862868689,"Knoxville, TN",Built-Up Area Proportion,9.480240288346014
5,Auto Small,5.409910377213027,"Kokomo, IN",Built-Up Area Proportion,16.14219801304733
5,Auto Small,5.80417549986919,"La Crosse-Onalaska, WI-MN",Built-Up Area Proportion,15.990436921797585
3,Sparse Auto,6.9527252652987945,"Lafayette-West Lafayette, IN",Built-Up Area Proportion,8.371649794818572
3,Sparse Auto,8.851246763495178,"Lake Havasu City-Kingman, AZ",Built-Up Area Proportion,9.744640372624968
3,Sparse Auto,5.759052890469897,"Lakeland-Winter Haven, FL",Built-Up Area Proportion,1.507949005198795
5,Auto Small,4.618823856636247,"Lancaster, PA",Built-Up Area Proportion,23.789684550392987
3,Sparse Auto,4.772400254048819,"Lansing-East Lansing, MI",Built-Up Area Proportion,22.662488046405
3,Sparse Auto,5.088235082185966,"Laredo, TX",Built-Up Area Proportion,17.413171953549515
4,Auto Large,4.872242041270587,"Las Vegas-Henderson-Paradise, NV",Built-Up Area Proportion,3.473160628304788
5,Auto Small,4.859687588199185,"Lawrence, KS",Built-Up Area Proportion,5.844566953297042
3,Sparse Auto,5.067774285188241,"Lawton, OK",Built-Up Area Proportion,12.00440504328904
5,Auto Small,5.265368068147336,"Lebanon, PA",Built-Up Area Proportion,6.328086222432532
1,Sparse Active,5.748910398365674,"Lewiston, ID-WA",Built-Up Area Proportion,19.59789527383469
5,Auto Small,4.3994666308089565,"Lewiston-Auburn, ME",Built-Up Area Proportion,3.865708731079192
1,Sparse Active,6.179770309039858,"Lexington-Fayette, KY",Built-Up Area Proportion,13.528699003338756
5,Auto Small,6.237848058151753,"Lima, OH",Built-Up Area Proportion,13.80975396829857
3,Sparse Auto,5.953505990401925,"Lincoln, NE",Built-Up Area Proportion,18.768050982401952
4,Auto Large,6.641361536174808,"Little Rock-North Little Rock-Conway, AR",Built-Up Area Proportion,10.973650003882168
1,Sparse Active,4.760631507499267,"Logan, UT-ID",Built-Up Area Proportion,12.63535415791546
3,Sparse Auto,7.516795211759245,"Longview, TX",Built-Up Area Proportion,4.557891239734516
5,Auto Small,7.547837891460836,"Longview, WA",Built-Up Area Proportion,12.865790858035927
6,Heavyweight Eco-Transit,4.052668537615863,"Los Angeles-Long Beach-Anaheim, CA",Built-Up Area Proportion,8.007730076255584
4,Auto Large,6.06952489168617,"Louisville/Jefferson County, KY-IN",Built-Up Area Proportion,37.69787162446131
3,Sparse Auto,5.466046556887146,"Lubbock, TX",Built-Up Area Proportion,15.48299188689129
3,Sparse Auto,9.410538545450617,"Macon-Bibb County, GA",Built-Up Area Proportion,7.39822595813414
1,Sparse Active,6.982162693562118,"Madera, CA",Built-Up Area Proportion,10.768041428542862
4,Auto Large,5.733491610720816,"Madison, WI",Built-Up Area Proportion,4.168187477834986
5,Auto Small,4.020706867580701,"Manchester-Nashua, NH",Built-Up Area Proportion,10.253427429962136
3,Sparse Auto,5.39096925929131,"Manhattan, KS",Built-Up Area Proportion,20.8454317892085
1,Sparse Active,6.559275842872304,"Mankato, MN",Built-Up Area Proportion,6.046682288386922
5,Auto Small,5.860390502849895,"Mansfield, OH",Built-Up Area Proportion,7.318118644161255
3,Sparse Auto,3.6532902397690146,"McAllen-Edinburg-Mission, TX",Built-Up Area Proportion,15.413629530038996
1,Sparse Active,4.996720404986703,"Medford, OR",Built-Up Area Proportion,18.98336649648424
4,Auto Large,6.340096563936063,"Memphis, TN-MS-AR",Built-Up Area Proportion,5.104715497206225
3,Sparse Auto,6.835252035406728,"Merced, CA",Built-Up Area Proportion,14.542246270294063
4,Auto Large,4.792419639857512,"Miami-Fort Lauderdale-Pompano Beach, FL",Built-Up Area Proportion,6.148107221661112
1,Sparse Active,5.309768590058087,"Midland, MI",Built-Up Area Proportion,24.811882857984067
3,Sparse Auto,8.34117814763209,"Midland, TX",Built-Up Area Proportion,18.970575172232333
4,Auto Large,5.017084947461276,"Minneapolis-St. Paul-Bloomington, MN-WI",Built-Up Area Proportion,8.957686281032672
1,Sparse Active,5.978612627735451,"Missoula, MT",Built-Up Area Proportion,18.5632386260456
3,Sparse Auto,7.43271774967463,"Mobile, AL",Built-Up Area Proportion,2.3971355494881625
5,Auto Small,4.023324539527527,"Modesto, CA",Built-Up Area Proportion,22.060475618826963
5,Auto Small,5.690672745077784,"Monroe, MI",Built-Up Area Proportion,9.844364697696868
3,Sparse Auto,7.857778654373011,"Montgomery, AL",Built-Up Area Proportion,13.536209315931394
5,Auto Small,4.798734014289785,"Morgantown, WV",Built-Up Area Proportion,19.68629202193723
1,Sparse Active,8.018325790104306,"Morristown, TN",Built-Up Area Proportion,10.349905308286784
1,Sparse Active,6.643112041653492,"Mount Vernon-Anacortes, WA",Built-Up Area Proportion,9.306998970054895
5,Auto Small,6.913773708485843,"Muncie, IN",Built-Up Area Proportion,16.776725296782132
5,Auto Small,4.104826339346003,"Muskegon, MI",Built-Up Area Proportion,6.2001012137338565
3,Sparse Auto,5.498726662778029,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Built-Up Area Proportion,16.20150359922956
1,Sparse Active,4.176548089478618,"Napa, CA",Built-Up Area Proportion,21.797773719312573
3,Sparse Auto,5.849616425108023,"Naples-Marco Island, FL",Built-Up Area Proportion,25.312381069645618
4,Auto Large,7.3189682700795915,"Nashville-Davidson--Murfreesboro--Franklin, TN",Built-Up Area Proportion,7.085512738203838
5,Auto Small,5.637274012279934,"New Bern, NC",Built-Up Area Proportion,20.14607165773047
7,Dense Active,4.244874329395097,"New Haven-Milford, CT",Built-Up Area Proportion,15.214143031900884
2,Heavyweight Transit,2.8499220122782414,"New York-Newark-Jersey City, NY-NJ-PA",Built-Up Area Proportion,10.740109980876545
5,Auto Small,6.483841676444908,"Niles, MI",Built-Up Area Proportion,45.51340073786398
3,Sparse Auto,5.6768462885212,"North Port-Sarasota-Bradenton, FL",Built-Up Area Proportion,40.1649531962288
5,Auto Small,5.107018834692801,"Norwich-New London, CT",Built-Up Area Proportion,22.22313119676632
3,Sparse Auto,6.652215055271797,"Ocala, FL",Built-Up Area Proportion,37.36697648992161
1,Sparse Active,7.085187495037601,"Ocean City, NJ",Built-Up Area Proportion,19.57450528072241
5,Auto Small,6.1534497779287936,"Odessa, TX",Built-Up Area Proportion,18.742306784616115
1,Sparse Active,5.1272945195555195,"Ogden-Clearfield, UT",Built-Up Area Proportion,26.913243259989763
4,Auto Large,6.8054690807539755,"Oklahoma City, OK",Built-Up Area Proportion,11.34208040452848
5,Auto Small,4.487710977365074,"Olympia-Lacey-Tumwater, WA",Built-Up Area Proportion,3.12336937077292
4,Auto Large,5.787172591210157,"Omaha-Council Bluffs, NE-IA",Built-Up Area Proportion,12.807832957507598
4,Auto Large,5.897086156772827,"Orlando-Kissimmee-Sanford, FL",Built-Up Area Proportion,18.71180201453128
5,Auto Small,6.881687344925628,"Oshkosh-Neenah, WI",Built-Up Area Proportion,11.160695464589718
5,Auto Small,5.00580710216788,"Owensboro, KY",Built-Up Area Proportion,30.36185230592579
1,Sparse Active,3.7858414642226905,"Oxnard-Thousand Oaks-Ventura, CA",Built-Up Area Proportion,15.350212463040055
3,Sparse Auto,6.256612125306231,"Palm Bay-Melbourne-Titusville, FL",Built-Up Area Proportion,8.782330354547819
3,Sparse Auto,6.375523767086635,"Panama City, FL",Built-Up Area Proportion,12.325961418152128
5,Auto Small,4.542870734497769,"Parkersburg-Vienna, WV",Built-Up Area Proportion,29.737573583503785
3,Sparse Auto,5.986106088772011,"Pensacola-Ferry Pass-Brent, FL",Built-Up Area Proportion,19.82488827986788
3,Sparse Auto,5.935310596421382,"Peoria, IL",Built-Up Area Proportion,11.213317007675103
4,Auto Large,3.6057238570274834,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Built-Up Area Proportion,17.687713853166894
4,Auto Large,5.035403239554386,"Phoenix-Mesa-Chandler, AZ",Built-Up Area Proportion,10.76217027520845
3,Sparse Auto,7.925242608654885,"Pine Bluff, AR",Built-Up Area Proportion,40.01381846882736
4,Auto Large,4.221033439981065,"Pittsburgh, PA",Built-Up Area Proportion,9.543338318289848
5,Auto Small,4.212509812490091,"Pittsfield, MA",Built-Up Area Proportion,7.486746731781308
1,Sparse Active,7.800445152024431,"Pocatello, ID",Built-Up Area Proportion,21.30630610363612
3,Sparse Auto,6.513700045467889,"Port St. Lucie, FL",Built-Up Area Proportion,9.960559653776668
3,Sparse Auto,5.526886321090759,"Portland-South Portland, ME",Built-Up Area Proportion,4.598622605202887
4,Auto Large,4.334763974074535,"Portland-Vancouver-Hillsboro, OR-WA",Built-Up Area Proportion,23.13275940944063
3,Sparse Auto,4.695465471903193,"Poughkeepsie-Newburgh-Middletown, NY",Built-Up Area Proportion,15.818765941798508
3,Sparse Auto,8.767307677261687,"Prescott Valley-Prescott, AZ",Built-Up Area Proportion,12.717072415870309
1,Sparse Active,4.609985854342272,"Provo-Orem, UT",Built-Up Area Proportion,1.97656659771046
1,Sparse Active,4.775314008793338,"Pueblo, CO",Built-Up Area Proportion,36.37696662561172
3,Sparse Auto,5.845805413879713,"Punta Gorda, FL",Built-Up Area Proportion,4.095502327418291
5,Auto Small,4.04664829760416,"Racine, WI",Built-Up Area Proportion,4.462073860151528
4,Auto Large,4.754841854510094,"Raleigh-Cary, NC",Built-Up Area Proportion,30.086039735463
1,Sparse Active,6.137004142552739,"Rapid City, SD",Built-Up Area Proportion,25.50446849950084
5,Auto Small,4.471790988865926,"Reading, PA",Built-Up Area Proportion,27.74468120716545
3,Sparse Auto,5.729710311243077,"Redding, CA",Built-Up Area Proportion,1.825581164954694
4,Auto Large,4.641729718981716,"Reno, NV",Built-Up Area Proportion,20.48106825426711
4,Auto Large,5.129832949765807,"Riverside-San Bernardino-Ontario, CA",Built-Up Area Proportion,4.096130521211911
3,Sparse Auto,6.14407714575323,"Rochester, MN",Built-Up Area Proportion,2.516929321335112
4,Auto Large,4.401336046047008,"Rochester, NY",Built-Up Area Proportion,5.581345365115169
5,Auto Small,4.662237057047692,"Rockford, IL",Built-Up Area Proportion,7.434113763432834
5,Auto Small,6.895664198851254,"Rocky Mount, NC",Built-Up Area Proportion,15.32182695043717
5,Auto Small,6.298004617782156,"Rome, GA",Built-Up Area Proportion,22.551142013900925
4,Auto Large,4.426636901442291,"Sacramento-Roseville-Folsom, CA",Built-Up Area Proportion,12.928592034931109
5,Auto Small,5.199660962124546,"Saginaw, MI",Built-Up Area Proportion,13.333635706375016
1,Sparse Active,5.103628899408256,"Salem, OR",Built-Up Area Proportion,12.607360629666028
1,Sparse Active,3.708575089595074,"Salinas, CA",Built-Up Area Proportion,17.57601135612488
3,Sparse Auto,5.826882766400676,"Salisbury, MD-DE",Built-Up Area Proportion,9.934785237833864
1,Sparse Active,4.8671541982546,"Salt Lake City, UT",Built-Up Area Proportion,5.035718858858649
3,Sparse Auto,5.545518151345691,"San Angelo, TX",Built-Up Area Proportion,16.359415461603366
4,Auto Large,4.7190890952555025,"San Antonio-New Braunfels, TX",Built-Up Area Proportion,4.264162151916328
4,Auto Large,4.581765135352589,"San Diego-Chula Vista-Carlsbad, CA",Built-Up Area Proportion,4.483114681859993
4,Auto Large,3.7701718036018974,"San Francisco-Oakland-Berkeley, CA",Built-Up Area Proportion,12.862732460017453
4,Auto Large,3.7690953266778178,"San Jose-Sunnyvale-Santa Clara, CA",Built-Up Area Proportion,18.71988390423413
1,Sparse Active,4.045880628884985,"San Luis Obispo-Paso Robles, CA",Built-Up Area Proportion,30.018734919396845
4,Auto Large,2.7383181298689667,"Santa Cruz-Watsonville, CA",Built-Up Area Proportion,13.37380371532451
1,Sparse Active,7.5908238633223695,"Santa Fe, NM",Built-Up Area Proportion,6.237768430838743
1,Sparse Active,4.4817820130529125,"Santa Maria-Santa Barbara, CA",Built-Up Area Proportion,18.18837542065858
1,Sparse Active,3.9019720501382857,"Santa Rosa-Petaluma, CA",Built-Up Area Proportion,4.169098713695785
3,Sparse Auto,7.477711917618203,"Savannah, GA",Built-Up Area Proportion,6.03873682812356
3,Sparse Auto,4.935904516306623,"Scranton--Wilkes-Barre, PA",Built-Up Area Proportion,11.678632007751627
4,Auto Large,4.016145491034696,"Seattle-Tacoma-Bellevue, WA",Built-Up Area Proportion,19.61125877075848
7,Dense Active,6.171416522191772,"Sebastian-Vero Beach, FL",Built-Up Area Proportion,14.55918411595441
3,Sparse Auto,4.933259374200938,"Sebring-Avon Park, FL",Built-Up Area Proportion,19.310729809023467
5,Auto Small,5.17806469696228,"Sheboygan, WI",Built-Up Area Proportion,22.98592024580737
3,Sparse Auto,7.761637473094067,"Sherman-Denison, TX",Built-Up Area Proportion,13.011593851468351
3,Sparse Auto,8.378529719544437,"Sierra Vista-Douglas, AZ",Built-Up Area Proportion,15.586717677817049
3,Sparse Auto,6.886893822693476,"Sioux City, IA-NE-SD",Built-Up Area Proportion,9.71811888350246
3,Sparse Auto,5.799980096371984,"Sioux Falls, SD",Built-Up Area Proportion,1.9636959852868647
1,Sparse Active,5.467465274251144,"South Bend-Mishawaka, IN-MI",Built-Up Area Proportion,6.527596959532857
5,Auto Small,6.276125083266998,"Spartanburg, SC",Built-Up Area Proportion,7.650675726271136
3,Sparse Auto,4.426849882297688,"Spokane-Spokane Valley, WA",Built-Up Area Proportion,21.62746195187906
5,Auto Small,5.824346483841725,"Springfield, IL",Built-Up Area Proportion,18.65409907350704
1,Sparse Active,4.235993310915118,"Springfield, MA",Built-Up Area Proportion,5.686125320727341
4,Auto Large,6.47887258388941,"Springfield, MO",Built-Up Area Proportion,12.153433181253378
5,Auto Small,6.284457485136258,"Springfield, OH",Built-Up Area Proportion,20.977166280511188
3,Sparse Auto,7.129655516556662,"St. Cloud, MN",Built-Up Area Proportion,10.015599447950372
1,Sparse Active,6.464416155466091,"St. George, UT",Built-Up Area Proportion,18.2619516478492
3,Sparse Auto,8.197444662274727,"St. Joseph, MO-KS",Built-Up Area Proportion,8.774675377360118
4,Auto Large,7.853257951103703,"St. Louis, MO-IL",Built-Up Area Proportion,3.219403845886156
1,Sparse Active,5.151074614680243,"State College, PA",Built-Up Area Proportion,7.502390063902761
4,Auto Large,4.868642128229999,"Stockton, CA",Built-Up Area Proportion,17.240724991520796
3,Sparse Auto,7.333344775936028,"Sumter, SC",Built-Up Area Proportion,8.147595119529406
3,Sparse Auto,4.578972069283096,"Syracuse, NY",Built-Up Area Proportion,14.84415142092916
